"order_id";"order_date";"total_amount";"user_id";"user_name";"user_city";"membership";"restaurant_id";"restaurant_name";"cuisine"
3818;"04-12-2023";100.43;43;"User_43";"Bangalore";"Regular";427;"Restaurant_427";"Indian"
3819;"08-03-2023";202.45;2434;"User_2434";"Hyderabad";"Regular";241;"Restaurant_241";"Chinese"
3820;"18-07-2023";1422.85;1699;"User_1699";"Chennai";"Regular";437;"Restaurant_437";"Indian"
3821;"12-05-2023";1400.62;972;"User_972";"Hyderabad";"Regular";388;"Restaurant_388";"Indian"
3822;"02-10-2023";319.61;865;"User_865";"Bangalore";"Regular";487;"Restaurant_487";"Chinese"
3823;"05-10-2023";182.49;934;"User_934";"Bangalore";"Regular";201;"Restaurant_201";"Mexican"
3824;"26-12-2023";822.55;197;"User_197";"Hyderabad";"Gold";467;"Restaurant_467";"Italian"
3825;"12-08-2023";501.43;324;"User_324";"Bangalore";"Regular";436;"Restaurant_436";"Mexican"
3826;"30-07-2023";153.42;12;"User_12";"Pune";"Regular";421;"Restaurant_421";"Indian"
3827;"07-11-2023";1223.23;1182;"User_1182";"Hyderabad";"Regular";383;"Restaurant_383";"Indian"
3828;"26-09-2023";1388.01;377;"User_377";"Bangalore";"Gold";224;"Restaurant_224";"Chinese"
3829;"21-09-2023";614.65;2438;"User_2438";"Pune";"Gold";23;"Restaurant_23";"Chinese"
3830;"12-07-2023";1374.57;975;"User_975";"Pune";"Regular";229;"Restaurant_229";"Italian"
3831;"18-08-2023";1289.25;2030;"User_2030";"Chennai";"Gold";387;"Restaurant_387";"Mexican"
3832;"07-02-2023";138.23;2747;"User_2747";"Chennai";"Regular";486;"Restaurant_486";"Italian"
3833;"21-01-2023";709.39;424;"User_424";"Bangalore";"Gold";312;"Restaurant_312";"Chinese"
3834;"02-07-2023";678.54;207;"User_207";"Bangalore";"Gold";311;"Restaurant_311";"Italian"
3835;"04-09-2023";1369.14;1262;"User_1262";"Pune";"Gold";52;"Restaurant_52";"Mexican"
3836;"08-07-2023";467.39;214;"User_214";"Bangalore";"Regular";362;"Restaurant_362";"Indian"
3837;"23-07-2023";669.38;319;"User_319";"Bangalore";"Gold";472;"Restaurant_472";"Chinese"
3838;"25-12-2023";1380.63;2795;"User_2795";"Pune";"Regular";57;"Restaurant_57";"Mexican"
3839;"18-09-2023";765.15;2774;"User_2774";"Bangalore";"Gold";127;"Restaurant_127";"Chinese"
3840;"26-04-2023";1342.37;1275;"User_1275";"Chennai";"Gold";208;"Restaurant_208";"Mexican"
3841;"23-01-2023";613.48;769;"User_769";"Hyderabad";"Regular";293;"Restaurant_293";"Italian"
3842;"04-04-2023";1378.58;2434;"User_2434";"Hyderabad";"Regular";121;"Restaurant_121";"Indian"
3843;"16-06-2023";130.97;122;"User_122";"Pune";"Gold";70;"Restaurant_70";"Chinese"
3844;"09-06-2023";815.72;320;"User_320";"Hyderabad";"Gold";385;"Restaurant_385";"Chinese"
3845;"11-12-2023";407.42;789;"User_789";"Pune";"Regular";444;"Restaurant_444";"Chinese"
3846;"16-07-2023";1367.9;1082;"User_1082";"Hyderabad";"Regular";288;"Restaurant_288";"Mexican"
3847;"08-10-2023";520.06;2852;"User_2852";"Pune";"Regular";143;"Restaurant_143";"Chinese"
3848;"05-03-2023";814.97;2015;"User_2015";"Chennai";"Gold";350;"Restaurant_350";"Mexican"
3849;"04-08-2023";752.65;2215;"User_2215";"Pune";"Gold";469;"Restaurant_469";"Italian"
3850;"20-01-2023";622.51;230;"User_230";"Pune";"Gold";500;"Restaurant_500";"Chinese"
3851;"20-05-2023";303.16;383;"User_383";"Hyderabad";"Regular";142;"Restaurant_142";"Indian"
3852;"01-10-2023";687.78;2591;"User_2591";"Pune";"Regular";484;"Restaurant_484";"Mexican"
3853;"29-05-2023";905.94;2235;"User_2235";"Chennai";"Gold";424;"Restaurant_424";"Indian"
3854;"28-02-2023";235.09;1889;"User_1889";"Pune";"Regular";347;"Restaurant_347";"Chinese"
3855;"16-06-2023";712.13;2465;"User_2465";"Hyderabad";"Gold";25;"Restaurant_25";"Chinese"
3856;"02-03-2023";780.16;2391;"User_2391";"Hyderabad";"Regular";146;"Restaurant_146";"Indian"
3857;"30-08-2023";851.29;1972;"User_1972";"Bangalore";"Gold";474;"Restaurant_474";"Mexican"
3858;"06-09-2023";424.48;539;"User_539";"Chennai";"Gold";144;"Restaurant_144";"Chinese"
3859;"07-03-2023";181.37;1651;"User_1651";"Chennai";"Gold";316;"Restaurant_316";"Chinese"
3860;"01-07-2023";1289.89;1770;"User_1770";"Chennai";"Gold";371;"Restaurant_371";"Chinese"
3861;"20-08-2023";959.15;2598;"User_2598";"Hyderabad";"Regular";346;"Restaurant_346";"Indian"
3862;"19-04-2023";1484.13;307;"User_307";"Bangalore";"Regular";220;"Restaurant_220";"Mexican"
3863;"23-06-2023";1417.22;1897;"User_1897";"Chennai";"Gold";305;"Restaurant_305";"Indian"
3864;"10-03-2023";1310.54;1583;"User_1583";"Hyderabad";"Gold";324;"Restaurant_324";"Mexican"
3865;"22-04-2023";739.75;2813;"User_2813";"Chennai";"Gold";88;"Restaurant_88";"Indian"
3866;"19-04-2023";761.03;2946;"User_2946";"Chennai";"Gold";33;"Restaurant_33";"Italian"
3867;"01-02-2023";446.21;85;"User_85";"Pune";"Gold";186;"Restaurant_186";"Indian"
3868;"11-03-2023";815.5;2588;"User_2588";"Hyderabad";"Regular";331;"Restaurant_331";"Mexican"
3869;"29-05-2023";621.98;2723;"User_2723";"Chennai";"Regular";388;"Restaurant_388";"Indian"
3870;"18-07-2023";421.65;344;"User_344";"Chennai";"Gold";43;"Restaurant_43";"Chinese"
3871;"07-10-2023";652.94;2736;"User_2736";"Chennai";"Gold";162;"Restaurant_162";"Italian"
3872;"14-08-2023";533.43;1079;"User_1079";"Bangalore";"Gold";337;"Restaurant_337";"Mexican"
3873;"21-08-2023";966.21;150;"User_150";"Chennai";"Regular";129;"Restaurant_129";"Indian"
3874;"26-03-2023";544.76;2417;"User_2417";"Chennai";"Regular";417;"Restaurant_417";"Mexican"
3875;"05-11-2023";900.16;2068;"User_2068";"Bangalore";"Regular";470;"Restaurant_470";"Italian"
3876;"07-11-2023";381.77;956;"User_956";"Chennai";"Gold";146;"Restaurant_146";"Indian"
3877;"12-04-2023";307.15;462;"User_462";"Chennai";"Gold";132;"Restaurant_132";"Indian"
3878;"26-08-2023";1476.75;1552;"User_1552";"Hyderabad";"Gold";418;"Restaurant_418";"Chinese"
3879;"18-01-2023";571.63;1293;"User_1293";"Hyderabad";"Gold";371;"Restaurant_371";"Chinese"
3880;"02-11-2023";1159.19;2440;"User_2440";"Pune";"Regular";391;"Restaurant_391";"Indian"
3881;"24-08-2023";1217.13;179;"User_179";"Bangalore";"Regular";32;"Restaurant_32";"Italian"
3882;"07-10-2023";1324.32;1213;"User_1213";"Pune";"Regular";157;"Restaurant_157";"Italian"
3883;"06-09-2023";1355.92;272;"User_272";"Pune";"Regular";212;"Restaurant_212";"Indian"
3884;"18-03-2023";241.57;2460;"User_2460";"Pune";"Gold";25;"Restaurant_25";"Chinese"
3885;"03-09-2023";156.98;1796;"User_1796";"Chennai";"Regular";86;"Restaurant_86";"Indian"
3886;"03-05-2023";1402.3;759;"User_759";"Chennai";"Regular";235;"Restaurant_235";"Italian"
3887;"20-03-2023";1243.63;2355;"User_2355";"Pune";"Regular";41;"Restaurant_41";"Mexican"
3888;"22-04-2023";1351.09;2355;"User_2355";"Pune";"Regular";239;"Restaurant_239";"Indian"
3889;"23-11-2023";610.52;566;"User_566";"Chennai";"Regular";152;"Restaurant_152";"Indian"
3890;"30-11-2023";891.0;2618;"User_2618";"Chennai";"Gold";149;"Restaurant_149";"Mexican"
3891;"09-02-2023";717.3;308;"User_308";"Bangalore";"Regular";31;"Restaurant_31";"Mexican"
3892;"22-02-2023";554.42;1963;"User_1963";"Pune";"Gold";426;"Restaurant_426";"Chinese"
3893;"31-08-2023";1405.72;709;"User_709";"Hyderabad";"Regular";51;"Restaurant_51";"Italian"
3894;"03-08-2023";773.21;2356;"User_2356";"Hyderabad";"Regular";163;"Restaurant_163";"Italian"
3895;"19-08-2023";420.14;2141;"User_2141";"Bangalore";"Gold";196;"Restaurant_196";"Italian"
3896;"02-11-2023";1325.31;2623;"User_2623";"Pune";"Gold";132;"Restaurant_132";"Indian"
3897;"26-07-2023";187.39;733;"User_733";"Chennai";"Gold";360;"Restaurant_360";"Indian"
3898;"19-11-2023";1230.25;880;"User_880";"Pune";"Regular";386;"Restaurant_386";"Italian"
3899;"01-04-2023";883.97;1450;"User_1450";"Pune";"Gold";344;"Restaurant_344";"Indian"
3900;"03-03-2023";460.51;2458;"User_2458";"Bangalore";"Gold";373;"Restaurant_373";"Indian"
3901;"26-03-2023";587.41;611;"User_611";"Pune";"Gold";119;"Restaurant_119";"Chinese"
3902;"11-08-2023";921.36;2326;"User_2326";"Hyderabad";"Gold";256;"Restaurant_256";"Italian"
3903;"15-11-2023";367.3;1331;"User_1331";"Hyderabad";"Gold";244;"Restaurant_244";"Italian"
3904;"19-06-2023";1321.58;297;"User_297";"Bangalore";"Regular";56;"Restaurant_56";"Italian"
3905;"03-09-2023";721.27;184;"User_184";"Chennai";"Regular";243;"Restaurant_243";"Chinese"
3906;"22-03-2023";234.02;602;"User_602";"Pune";"Regular";310;"Restaurant_310";"Indian"
3907;"26-06-2023";245.3;2338;"User_2338";"Pune";"Regular";1;"Restaurant_1";"Chinese"
3908;"06-10-2023";620.96;2119;"User_2119";"Bangalore";"Regular";482;"Restaurant_482";"Chinese"
3909;"12-01-2023";1482.28;839;"User_839";"Chennai";"Gold";322;"Restaurant_322";"Italian"
3910;"26-12-2023";648.1;1230;"User_1230";"Chennai";"Gold";281;"Restaurant_281";"Italian"
3911;"27-06-2023";1460.17;1426;"User_1426";"Bangalore";"Regular";100;"Restaurant_100";"Indian"
3912;"05-08-2023";660.4;2938;"User_2938";"Bangalore";"Regular";485;"Restaurant_485";"Mexican"
3913;"28-01-2023";356.0;1567;"User_1567";"Hyderabad";"Regular";295;"Restaurant_295";"Chinese"
3914;"01-07-2023";1238.06;1959;"User_1959";"Chennai";"Gold";411;"Restaurant_411";"Indian"
3915;"26-10-2023";1016.8;496;"User_496";"Chennai";"Regular";185;"Restaurant_185";"Mexican"
3916;"04-12-2023";1286.51;2619;"User_2619";"Bangalore";"Regular";431;"Restaurant_431";"Mexican"
3917;"15-02-2023";969.66;817;"User_817";"Hyderabad";"Regular";417;"Restaurant_417";"Mexican"
3918;"07-09-2023";604.38;65;"User_65";"Pune";"Regular";200;"Restaurant_200";"Chinese"
3919;"09-05-2023";304.41;483;"User_483";"Pune";"Gold";377;"Restaurant_377";"Mexican"
3920;"17-09-2023";944.23;1755;"User_1755";"Hyderabad";"Regular";257;"Restaurant_257";"Italian"
3921;"15-01-2023";872.57;2858;"User_2858";"Hyderabad";"Regular";240;"Restaurant_240";"Indian"
3922;"12-11-2023";832.48;1697;"User_1697";"Bangalore";"Regular";92;"Restaurant_92";"Mexican"
3923;"03-09-2023";755.96;1424;"User_1424";"Pune";"Gold";287;"Restaurant_287";"Chinese"
3924;"20-02-2023";1409.92;956;"User_956";"Chennai";"Gold";484;"Restaurant_484";"Mexican"
3925;"04-05-2023";1248.18;478;"User_478";"Pune";"Regular";7;"Restaurant_7";"Italian"
3926;"20-01-2023";843.91;768;"User_768";"Chennai";"Gold";155;"Restaurant_155";"Mexican"
3927;"01-02-2023";912.95;1238;"User_1238";"Chennai";"Regular";209;"Restaurant_209";"Indian"
3928;"12-07-2023";1325.85;495;"User_495";"Pune";"Gold";155;"Restaurant_155";"Mexican"
3929;"10-11-2023";1055.34;1463;"User_1463";"Chennai";"Gold";173;"Restaurant_173";"Chinese"
3930;"28-01-2023";224.31;2596;"User_2596";"Pune";"Regular";66;"Restaurant_66";"Italian"
3931;"06-04-2023";1472.51;2329;"User_2329";"Pune";"Regular";19;"Restaurant_19";"Indian"
3932;"20-03-2023";1494.85;1315;"User_1315";"Hyderabad";"Gold";317;"Restaurant_317";"Mexican"
3933;"22-02-2023";628.93;1199;"User_1199";"Pune";"Gold";492;"Restaurant_492";"Italian"
3934;"28-02-2023";955.27;886;"User_886";"Bangalore";"Regular";169;"Restaurant_169";"Italian"
3935;"30-08-2023";1003.96;199;"User_199";"Pune";"Gold";281;"Restaurant_281";"Italian"
3936;"23-10-2023";222.24;54;"User_54";"Chennai";"Regular";232;"Restaurant_232";"Mexican"
3937;"14-03-2023";275.05;1055;"User_1055";"Bangalore";"Regular";13;"Restaurant_13";"Indian"
3938;"07-12-2023";199.37;1152;"User_1152";"Hyderabad";"Regular";386;"Restaurant_386";"Italian"
3939;"22-04-2023";1305.85;2517;"User_2517";"Pune";"Gold";240;"Restaurant_240";"Indian"
3940;"12-12-2023";1170.01;1464;"User_1464";"Bangalore";"Regular";136;"Restaurant_136";"Indian"
3941;"15-03-2023";1329.35;1308;"User_1308";"Bangalore";"Regular";55;"Restaurant_55";"Indian"
3942;"14-12-2023";322.33;2280;"User_2280";"Bangalore";"Regular";148;"Restaurant_148";"Italian"
3943;"04-12-2023";1477.23;1628;"User_1628";"Hyderabad";"Gold";355;"Restaurant_355";"Indian"
3944;"22-10-2023";1184.44;1611;"User_1611";"Pune";"Regular";404;"Restaurant_404";"Indian"
3945;"27-02-2023";384.37;1608;"User_1608";"Bangalore";"Gold";234;"Restaurant_234";"Chinese"
3946;"03-03-2023";444.59;371;"User_371";"Bangalore";"Regular";165;"Restaurant_165";"Mexican"
3947;"16-12-2023";289.21;1098;"User_1098";"Bangalore";"Regular";446;"Restaurant_446";"Indian"
3948;"28-11-2023";1411.01;2917;"User_2917";"Bangalore";"Gold";286;"Restaurant_286";"Italian"
3949;"04-10-2023";131.16;2651;"User_2651";"Pune";"Gold";192;"Restaurant_192";"Italian"
3950;"15-02-2023";1032.63;38;"User_38";"Chennai";"Gold";185;"Restaurant_185";"Mexican"
3951;"21-04-2023";293.84;2412;"User_2412";"Chennai";"Gold";397;"Restaurant_397";"Indian"
3952;"19-12-2023";180.09;855;"User_855";"Chennai";"Gold";464;"Restaurant_464";"Italian"
3953;"20-06-2023";1121.91;1179;"User_1179";"Bangalore";"Regular";450;"Restaurant_450";"Mexican"
3954;"22-11-2023";1372.66;2036;"User_2036";"Bangalore";"Regular";244;"Restaurant_244";"Italian"
3955;"15-11-2023";823.55;2538;"User_2538";"Hyderabad";"Gold";90;"Restaurant_90";"Italian"
3956;"16-05-2023";1008.66;2319;"User_2319";"Chennai";"Regular";74;"Restaurant_74";"Chinese"
3957;"25-04-2023";219.45;378;"User_378";"Pune";"Gold";422;"Restaurant_422";"Mexican"
3958;"29-01-2023";1002.57;1584;"User_1584";"Bangalore";"Regular";222;"Restaurant_222";"Italian"
3959;"26-02-2023";1201.71;1984;"User_1984";"Pune";"Gold";343;"Restaurant_343";"Mexican"
3960;"03-09-2023";1139.48;1380;"User_1380";"Hyderabad";"Regular";208;"Restaurant_208";"Mexican"
3961;"24-06-2023";629.44;730;"User_730";"Bangalore";"Regular";334;"Restaurant_334";"Indian"
3962;"23-08-2023";828.51;725;"User_725";"Bangalore";"Gold";475;"Restaurant_475";"Italian"
3963;"24-06-2023";1186.49;2903;"User_2903";"Bangalore";"Regular";431;"Restaurant_431";"Mexican"
3964;"05-08-2023";1210.95;2786;"User_2786";"Bangalore";"Regular";172;"Restaurant_172";"Italian"
3965;"03-05-2023";478.78;60;"User_60";"Chennai";"Gold";12;"Restaurant_12";"Mexican"
3966;"25-06-2023";746.23;1546;"User_1546";"Hyderabad";"Regular";44;"Restaurant_44";"Indian"
3967;"20-07-2023";1149.31;1571;"User_1571";"Pune";"Gold";10;"Restaurant_10";"Chinese"
3968;"14-03-2023";585.21;1814;"User_1814";"Chennai";"Regular";274;"Restaurant_274";"Mexican"
3969;"07-10-2023";1485.18;535;"User_535";"Pune";"Gold";234;"Restaurant_234";"Chinese"
3970;"25-05-2023";822.33;1965;"User_1965";"Hyderabad";"Gold";57;"Restaurant_57";"Mexican"
3971;"30-06-2023";276.95;278;"User_278";"Pune";"Gold";108;"Restaurant_108";"Chinese"
3972;"01-06-2023";135.38;2471;"User_2471";"Pune";"Gold";497;"Restaurant_497";"Mexican"
3973;"04-03-2023";1271.47;2595;"User_2595";"Bangalore";"Regular";350;"Restaurant_350";"Mexican"
3974;"16-01-2023";1404.78;1840;"User_1840";"Hyderabad";"Regular";339;"Restaurant_339";"Indian"
3975;"15-04-2023";1055.09;869;"User_869";"Chennai";"Regular";313;"Restaurant_313";"Indian"
3976;"27-10-2023";1240.73;1820;"User_1820";"Chennai";"Regular";448;"Restaurant_448";"Mexican"
3977;"05-11-2023";1484.24;1843;"User_1843";"Pune";"Regular";151;"Restaurant_151";"Chinese"
3978;"05-02-2023";403.94;2005;"User_2005";"Bangalore";"Gold";35;"Restaurant_35";"Chinese"
3979;"29-03-2023";407.85;3;"User_3";"Bangalore";"Gold";87;"Restaurant_87";"Mexican"
3980;"13-10-2023";828.43;1086;"User_1086";"Bangalore";"Gold";390;"Restaurant_390";"Mexican"
3981;"08-11-2023";885.37;1077;"User_1077";"Chennai";"Regular";469;"Restaurant_469";"Italian"
3982;"22-11-2023";428.89;1011;"User_1011";"Pune";"Regular";419;"Restaurant_419";"Chinese"
3983;"10-01-2023";948.79;1932;"User_1932";"Bangalore";"Regular";128;"Restaurant_128";"Indian"
3984;"02-06-2023";425.04;1279;"User_1279";"Bangalore";"Regular";133;"Restaurant_133";"Italian"
3985;"27-04-2023";116.39;94;"User_94";"Chennai";"Regular";235;"Restaurant_235";"Italian"
3986;"11-12-2023";1170.55;1443;"User_1443";"Bangalore";"Regular";297;"Restaurant_297";"Italian"
3987;"04-07-2023";418.08;825;"User_825";"Chennai";"Gold";227;"Restaurant_227";"Italian"
3988;"28-11-2023";1116.58;2061;"User_2061";"Chennai";"Gold";60;"Restaurant_60";"Mexican"
3989;"25-06-2023";1288.17;926;"User_926";"Pune";"Gold";407;"Restaurant_407";"Mexican"
3990;"17-08-2023";357.44;1697;"User_1697";"Bangalore";"Regular";302;"Restaurant_302";"Mexican"
3991;"02-06-2023";284.19;2828;"User_2828";"Pune";"Regular";207;"Restaurant_207";"Italian"
3992;"26-09-2023";218.85;2591;"User_2591";"Pune";"Regular";196;"Restaurant_196";"Italian"
3993;"23-04-2023";1463.86;1965;"User_1965";"Hyderabad";"Gold";309;"Restaurant_309";"Indian"
3994;"22-02-2023";328.25;754;"User_754";"Pune";"Regular";478;"Restaurant_478";"Chinese"
3995;"20-12-2023";695.04;607;"User_607";"Hyderabad";"Regular";114;"Restaurant_114";"Indian"
3996;"18-11-2023";113.82;407;"User_407";"Pune";"Gold";38;"Restaurant_38";"Italian"
3997;"25-06-2023";216.49;773;"User_773";"Pune";"Gold";448;"Restaurant_448";"Mexican"
3998;"31-05-2023";489.92;1727;"User_1727";"Bangalore";"Regular";281;"Restaurant_281";"Italian"
3999;"05-03-2023";1009.04;2629;"User_2629";"Bangalore";"Regular";330;"Restaurant_330";"Italian"
4000;"06-08-2023";839.49;295;"User_295";"Pune";"Regular";359;"Restaurant_359";"Mexican"
4001;"23-01-2023";332.78;777;"User_777";"Chennai";"Gold";363;"Restaurant_363";"Italian"
4002;"19-10-2023";437.6;1069;"User_1069";"Chennai";"Regular";197;"Restaurant_197";"Mexican"
4003;"02-06-2023";799.11;1411;"User_1411";"Chennai";"Regular";417;"Restaurant_417";"Mexican"
4004;"24-10-2023";111.0;1655;"User_1655";"Bangalore";"Gold";120;"Restaurant_120";"Italian"
4005;"07-04-2023";929.62;2970;"User_2970";"Chennai";"Regular";59;"Restaurant_59";"Chinese"
4006;"29-11-2023";816.06;2738;"User_2738";"Pune";"Gold";154;"Restaurant_154";"Chinese"
4007;"20-07-2023";831.12;473;"User_473";"Pune";"Regular";74;"Restaurant_74";"Chinese"
4008;"13-02-2023";1082.37;2137;"User_2137";"Pune";"Gold";294;"Restaurant_294";"Italian"
4009;"08-05-2023";1349.68;2772;"User_2772";"Bangalore";"Gold";158;"Restaurant_158";"Indian"
4010;"13-11-2023";1179.34;2514;"User_2514";"Pune";"Regular";325;"Restaurant_325";"Italian"
4011;"15-01-2023";397.11;1005;"User_1005";"Chennai";"Gold";153;"Restaurant_153";"Italian"
4012;"16-06-2023";960.71;6;"User_6";"Pune";"Gold";210;"Restaurant_210";"Indian"
4013;"29-06-2023";772.93;2572;"User_2572";"Bangalore";"Regular";465;"Restaurant_465";"Italian"
4014;"12-01-2023";484.6;573;"User_573";"Bangalore";"Gold";222;"Restaurant_222";"Italian"
4015;"25-01-2023";173.38;2795;"User_2795";"Pune";"Regular";165;"Restaurant_165";"Mexican"
4016;"27-01-2023";1311.7;2975;"User_2975";"Chennai";"Gold";361;"Restaurant_361";"Indian"
4017;"07-07-2023";616.59;243;"User_243";"Bangalore";"Regular";379;"Restaurant_379";"Mexican"
4018;"01-07-2023";843.36;930;"User_930";"Bangalore";"Regular";136;"Restaurant_136";"Indian"
4019;"22-09-2023";1389.77;2423;"User_2423";"Pune";"Regular";150;"Restaurant_150";"Indian"
4020;"22-06-2023";1105.72;111;"User_111";"Bangalore";"Regular";80;"Restaurant_80";"Italian"
4021;"18-12-2023";304.94;765;"User_765";"Hyderabad";"Gold";370;"Restaurant_370";"Chinese"
4022;"04-09-2023";645.19;1556;"User_1556";"Bangalore";"Regular";222;"Restaurant_222";"Italian"
4023;"06-08-2023";903.68;1346;"User_1346";"Pune";"Regular";305;"Restaurant_305";"Indian"
4024;"24-02-2023";859.39;105;"User_105";"Hyderabad";"Gold";457;"Restaurant_457";"Indian"
4025;"19-08-2023";651.63;154;"User_154";"Hyderabad";"Regular";231;"Restaurant_231";"Indian"
4026;"30-11-2023";514.5;896;"User_896";"Chennai";"Gold";404;"Restaurant_404";"Indian"
4027;"03-01-2023";888.63;1697;"User_1697";"Bangalore";"Regular";338;"Restaurant_338";"Mexican"
4028;"01-06-2023";1055.67;260;"User_260";"Bangalore";"Regular";237;"Restaurant_237";"Italian"
4029;"22-11-2023";265.08;1110;"User_1110";"Pune";"Gold";279;"Restaurant_279";"Italian"
4030;"19-05-2023";972.78;1131;"User_1131";"Bangalore";"Regular";127;"Restaurant_127";"Chinese"
4031;"18-05-2023";808.23;830;"User_830";"Hyderabad";"Gold";103;"Restaurant_103";"Mexican"
4032;"03-01-2023";1129.21;1890;"User_1890";"Chennai";"Gold";437;"Restaurant_437";"Indian"
4033;"28-11-2023";375.72;821;"User_821";"Chennai";"Gold";247;"Restaurant_247";"Mexican"
4034;"01-04-2023";585.88;145;"User_145";"Hyderabad";"Regular";284;"Restaurant_284";"Indian"
4035;"10-06-2023";1190.35;2328;"User_2328";"Bangalore";"Regular";242;"Restaurant_242";"Mexican"
4036;"12-05-2023";773.95;2674;"User_2674";"Hyderabad";"Gold";440;"Restaurant_440";"Mexican"
4037;"13-04-2023";1235.99;1913;"User_1913";"Pune";"Gold";339;"Restaurant_339";"Indian"
4038;"08-12-2023";842.71;549;"User_549";"Pune";"Gold";461;"Restaurant_461";"Italian"
4039;"22-02-2023";1131.55;535;"User_535";"Pune";"Gold";206;"Restaurant_206";"Mexican"
4040;"14-09-2023";179.66;798;"User_798";"Pune";"Regular";304;"Restaurant_304";"Italian"
4041;"08-01-2023";1089.72;493;"User_493";"Bangalore";"Gold";129;"Restaurant_129";"Indian"
4042;"18-05-2023";459.27;1349;"User_1349";"Chennai";"Regular";496;"Restaurant_496";"Indian"
4043;"02-02-2023";339.54;1408;"User_1408";"Chennai";"Regular";274;"Restaurant_274";"Mexican"
4044;"08-03-2023";948.04;1098;"User_1098";"Bangalore";"Regular";297;"Restaurant_297";"Italian"
4045;"03-04-2023";1291.13;2538;"User_2538";"Hyderabad";"Gold";81;"Restaurant_81";"Chinese"
4046;"31-05-2023";224.43;511;"User_511";"Chennai";"Regular";36;"Restaurant_36";"Italian"
4047;"31-07-2023";1457.48;1438;"User_1438";"Bangalore";"Gold";161;"Restaurant_161";"Mexican"
4048;"18-08-2023";856.72;1806;"User_1806";"Chennai";"Gold";406;"Restaurant_406";"Chinese"
4049;"16-06-2023";1447.6;1465;"User_1465";"Pune";"Regular";193;"Restaurant_193";"Chinese"
4050;"10-08-2023";1321.65;805;"User_805";"Pune";"Gold";251;"Restaurant_251";"Chinese"
4051;"02-07-2023";1312.13;646;"User_646";"Pune";"Gold";164;"Restaurant_164";"Italian"
4052;"23-12-2023";1429.65;2431;"User_2431";"Hyderabad";"Regular";200;"Restaurant_200";"Chinese"
4053;"17-09-2023";594.48;2791;"User_2791";"Hyderabad";"Gold";266;"Restaurant_266";"Italian"
4054;"25-12-2023";995.95;2117;"User_2117";"Bangalore";"Gold";411;"Restaurant_411";"Indian"
4055;"16-06-2023";835.74;2411;"User_2411";"Chennai";"Gold";192;"Restaurant_192";"Italian"
4056;"25-09-2023";1129.76;2674;"User_2674";"Hyderabad";"Gold";370;"Restaurant_370";"Chinese"
4057;"17-12-2023";399.7;778;"User_778";"Hyderabad";"Gold";474;"Restaurant_474";"Mexican"
4058;"21-05-2023";266.66;2597;"User_2597";"Pune";"Gold";186;"Restaurant_186";"Indian"
4059;"03-09-2023";230.95;810;"User_810";"Pune";"Regular";217;"Restaurant_217";"Indian"
4060;"05-12-2023";877.26;772;"User_772";"Bangalore";"Gold";291;"Restaurant_291";"Mexican"
4061;"01-08-2023";1172.56;1588;"User_1588";"Hyderabad";"Gold";410;"Restaurant_410";"Italian"
4062;"04-02-2023";477.07;2924;"User_2924";"Hyderabad";"Gold";238;"Restaurant_238";"Chinese"
4063;"26-06-2023";1355.57;919;"User_919";"Bangalore";"Gold";398;"Restaurant_398";"Indian"
4064;"22-03-2023";1372.32;2347;"User_2347";"Hyderabad";"Regular";391;"Restaurant_391";"Indian"
4065;"19-10-2023";568.39;860;"User_860";"Pune";"Regular";144;"Restaurant_144";"Chinese"
4066;"22-09-2023";1495.58;1897;"User_1897";"Chennai";"Gold";91;"Restaurant_91";"Italian"
4067;"14-10-2023";1023.6;1422;"User_1422";"Bangalore";"Gold";490;"Restaurant_490";"Italian"
4068;"07-07-2023";1071.75;1600;"User_1600";"Chennai";"Regular";421;"Restaurant_421";"Indian"
4069;"21-08-2023";269.78;2967;"User_2967";"Bangalore";"Regular";132;"Restaurant_132";"Indian"
4070;"17-09-2023";282.95;1304;"User_1304";"Pune";"Gold";106;"Restaurant_106";"Indian"
4071;"04-12-2023";100.31;1683;"User_1683";"Chennai";"Gold";60;"Restaurant_60";"Mexican"
4072;"03-08-2023";596.19;853;"User_853";"Chennai";"Regular";275;"Restaurant_275";"Italian"
4073;"11-02-2023";1121.1;55;"User_55";"Bangalore";"Regular";59;"Restaurant_59";"Chinese"
4074;"16-03-2023";1065.55;255;"User_255";"Chennai";"Gold";20;"Restaurant_20";"Indian"
4075;"15-06-2023";357.03;1497;"User_1497";"Bangalore";"Regular";177;"Restaurant_177";"Indian"
4076;"01-11-2023";1028.86;2445;"User_2445";"Chennai";"Gold";349;"Restaurant_349";"Indian"
4077;"11-01-2023";275.48;159;"User_159";"Chennai";"Gold";435;"Restaurant_435";"Italian"
4078;"14-12-2023";1346.29;927;"User_927";"Chennai";"Regular";210;"Restaurant_210";"Indian"
4079;"01-09-2023";848.46;33;"User_33";"Hyderabad";"Regular";201;"Restaurant_201";"Mexican"
4080;"28-05-2023";620.88;974;"User_974";"Bangalore";"Regular";271;"Restaurant_271";"Chinese"
4081;"29-03-2023";1034.48;766;"User_766";"Chennai";"Gold";78;"Restaurant_78";"Indian"
4082;"17-01-2023";468.55;365;"User_365";"Bangalore";"Regular";381;"Restaurant_381";"Italian"
4083;"28-12-2023";393.57;2124;"User_2124";"Hyderabad";"Gold";131;"Restaurant_131";"Italian"
